,License_plate_number,Distance,Number_of_Trips_Completed,Average_Speed,Transporter_Name,Number_of_Speed_Violations
2794,GJ03AW4419,756726221.9373665,1,10.736335297285828,Nilesh J Khatana,1
2795,GJ12W9606,794662280.9674935,1,12.540933173816441,Shree Dada Dayalu Logistics,2
2796,GJ12W9606,794662280.9674935,1,12.540933173816441,Shree Dada Dayalu Logistics,2
2797,GJ3AX6156,994418156.1665508,1,11.267928766244184,Shree Dada Dayalu Logistics,3
2798,GJ03AW4419,756726221.9373665,1,10.736335297285828,Nilesh J Khatana,1
2799,GJ3AX6156,994418156.1665508,1,11.267928766244184,Shree Dada Dayalu Logistics,3
2800,GJ37T9972,1034628140.9693753,1,13.461057902523464,Maruti Roadways,6
2801,GJ01BT8280,584667586.1375684,1,11.6928968840757,Bajrang Transport,3
2802,GJ21W2565,1030721248.9499428,1,17.358885856961287,R.K.Bulk Carriers,93
2803,GJ21W1212,990055812.6251811,1,18.023251951503074,R.K.Bulk Carriers,655
2804,GJ06TT8952,676011319.3968098,1,22.21689851537354,Maa Trading Company,93
2805,GJ12AT8472,347104583.5260057,1,15.489341803423327,Suresh Petroleum Co.,3186
2806,GJ03AT2584,769294661.8772371,1,3.6320670462338325,Nilesh J Khatana,0
2807,GJ3AT4381,1133405606.7875817,1,14.074692466871598,Jay Shri Sarmariyadada Transport,10
2808,GJ6TT7322,1028241763.1024739,1,12.806006768189508,Maa Trading Company,1
2809,GJ6TT7322,1028241763.1024739,1,12.806006768189508,Maa Trading Company,1
2810,GJ6TT7322,1028241763.1024739,1,12.806006768189508,Maa Trading Company,1
2811,GJ5AT1496,1002007868.1728262,1,9.089344201280333,IDEAL MOVERS (P). LTD,3
2812,GJ3W7360,989068996.5693398,1,11.957652461149621,Nandkishor Roadlines,1
2813,GJ3W7360,989068996.5693398,1,11.957652461149621,Nandkishor Roadlines,1
2814,GJ03AT2302,601276373.8870212,1,11.645146360027153,Jasmin Enterprises,1
2815,GJ5AT1496,1002007868.1728262,1,9.089344201280333,IDEAL MOVERS (P). LTD,3
2816,GJ03BV6456,400826482.7927416,1,26.276287578473262,Shree Ravechi Roadlines,20
2817,GJ03BV6456,400826482.7927416,1,26.276287578473262,Shree Ravechi Roadlines,20
2818,GJ37T9945,988611214.4600458,1,15.419460078697016,Maruti Roadways,2
2819,DD03H9443,461532694.55028045,1,19.120612149993658,Susveer Kumar,0
2820,GJ12BV0779,1048262985.0075573,1,17.333678932508583,Shri Aianath Road Lines,4
2821,GJ12BV0779,1048262985.0075573,1,17.333678932508583,Shri Aianath Road Lines,4
2822,GJ12BV0779,1048262985.0075573,1,17.333678932508583,Shri Aianath Road Lines,4
2823,GJ3W7359,246949430.8300304,1,13.11310386171754,Nandkishor Roadlines,65
2824,GJ3W7359,246949430.8300304,1,13.11310386171754,Nandkishor Roadlines,65
2825,GJ37T9945,988611214.4600458,1,15.419460078697016,Maruti Roadways,2
2826,GJ03AW4419,756726221.9373665,1,10.736335297285828,Nilesh J Khatana,1
2827,GJ11TT9662,799993114.210869,1,11.958544328300427,Om Petroleum,69
2828,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
2829,GJ3W7351,398073930.6167991,1,9.353239102993657,Nandkishor Roadlines,2
2830,GJ11TT9662,799993114.210869,1,11.958544328300427,Om Petroleum,69
2831,GJ03AW4419,756726221.9373665,1,10.736335297285828,Nilesh J Khatana,1
2832,GJ3W7351,398073930.6167991,1,9.353239102993657,Nandkishor Roadlines,2
2833,GJ3AT1624,1007460536.4023708,1,8.840997998406026,Nandkishor Roadlines,0
2834,HR57A0091,951150539.3155693,1,11.312328799966433,Maa Phoolwati Devi Filling Station,11
2835,GJ12BT3686,962770516.0947475,1,13.73080853318531,Ashv Petroleum,42
2836,GJ3AT1624,1007460536.4023708,1,8.840997998406026,Nandkishor Roadlines,0
2837,GJ02Z6901,970329340.2219772,1,11.930407843888728,Jasmin Enterprises,28
2838,GJ12AU7563,991817878.0903084,1,10.213471945314724,Jay Shri Sarmariyadada Transport,8
2839,GJ12BT3686,962770516.0947475,1,13.73080853318531,Ashv Petroleum,42
2840,GJ12BT3686,962770516.0947475,1,13.73080853318531,Ashv Petroleum,42
2841,GJ06TT6877,1054548591.4186252,1,10.282050978137834,Maa Trading Company,327
2842,GJ12AU7563,991817878.0903084,1,10.213471945314724,Jay Shri Sarmariyadada Transport,8
2843,GJ21W2567,918594237.3294343,1,14.182664505243656,R.K.Bulk Carriers,86
2844,HR45B6638,435577908.1633465,1,16.703800560194342,Sun Shine Roadlines,156
2845,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
